#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   Valence  Total
      25000.0000          4.23347552E+06          1.13354687E+05          9.58935656E+04          4.66556753E+04          9.50961747E+03          6.15263344E+03          2.97261281E+03          2.12731047E+02          1.87063288E+02
      26000.0000          4.05920667E+06          1.16698310E+05          9.87872492E+04          4.80681625E+04          9.83558895E+03          6.36531684E+03          3.07543037E+03          2.20161134E+02          1.93580840E+02
      27000.0000          3.91629581E+06          1.20080725E+05          1.01705458E+05          4.94920292E+04          1.01601232E+04          6.57711018E+03          3.17781181E+03          2.27576492E+02          2.00084194E+02
      28000.0000          3.79851540E+06          1.23388272E+05          1.04567786E+05          5.08892135E+04          1.04836171E+04          6.78813571E+03          3.27983492E+03          2.34947563E+02          2.06549839E+02
      29000.0000          3.70111688E+06          1.26734337E+05          1.07454845E+05          5.22979052E+04          1.08054239E+04          6.99817467E+03          3.38137238E+03          2.42290899E+02          2.12990877E+02
      30000.0000          3.62042708E+06          1.30009691E+05          1.10327227E+05          5.36813912E+04          1.11263338E+04          7.20761783E+03          3.48262887E+03          2.49623100E+02          2.19420554E+02
      31000.0000          3.55357150E+06          1.33322993E+05          1.13148050E+05          5.50763793E+04          1.14460026E+04          7.41613052E+03          3.58342024E+03          2.56914342E+02          2.25815426E+02
      32000.0000          3.49827224E+06          1.36620690E+05          1.15993653E+05          5.64648742E+04          1.17641793E+04          7.62399749E+03          3.68392532E+03          2.64187820E+02          2.32194150E+02
      33000.0000          3.45270628E+06          1.39903493E+05          1.18826521E+05          5.78471662E+04          1.20815700E+04          7.83117048E+03          3.78406993E+03          2.71443749E+02          2.38556688E+02
      34000.0000          3.41540163E+06          1.43172069E+05          1.21647211E+05          5.92235263E+04          1.23978779E+04          8.03768580E+03          3.88390640E+03          2.78672810E+02          2.44895980E+02
      35000.0000          3.38515691E+06          1.46476384E+05          1.24491582E+05          6.05942077E+04          1.27135430E+04          8.24353658E+03          3.98343880E+03          2.85872165E+02          2.51210318E+02
      36000.0000          3.36098511E+06          1.49717483E+05          1.27288876E+05          6.19759372E+04          1.30277547E+04          8.44884322E+03          4.08269044E+03          2.93063869E+02          2.57516335E+02
      37000.0000          3.34206759E+06          1.52946101E+05          1.30075457E+05          6.33356876E+04          1.33410353E+04          8.65351761E+03          4.18162695E+03          3.00211582E+02          2.63785684E+02
      38000.0000          3.32772170E+06          1.56210135E+05          1.32851753E+05          6.46904256E+04          1.36533722E+04          8.85764102E+03          4.28031514E+03          3.07354002E+02          2.70049022E+02
      39000.0000          3.31737528E+06          1.59414445E+05          1.35651609E+05          6.60562131E+04          1.39652151E+04          9.06099718E+03          4.37865642E+03          3.14507043E+02          2.76318352E+02
      40000.0000          3.31054221E+06          1.62653953E+05          1.38407940E+05          6.74012292E+04          1.42757580E+04          9.26397844E+03          4.47679141E+03          3.21596751E+02          2.82536649E+02
      41000.0000          3.30680982E+06          1.65835767E+05          1.41187788E+05          6.87572831E+04          1.45858267E+04          9.46631206E+03          4.57461387E+03          3.28694626E+02          2.88759307E+02
      42000.0000          3.30582588E+06          1.69052437E+05          1.43958027E+05          7.01086676E+04          1.48946653E+04          9.66836089E+03          4.67229886E+03          3.35759628E+02          2.94955260E+02
      43000.0000          3.30728731E+06          1.72213369E+05          1.46686751E+05          7.14402371E+04          1.52029912E+04          9.86980457E+03          4.76965950E+03          3.42824281E+02          3.01148168E+02
      44000.0000          3.31093254E+06          1.75408711E+05          1.49438915E+05          7.27828274E+04          1.55106257E+04          1.00705357E+04          4.86669672E+03          3.49826057E+02          3.07290711E+02
      45000.0000          3.31653393E+06          1.78593735E+05          1.52182361E+05          7.41211795E+04          1.58172016E+04          1.02711445E+04          4.96371508E+03          3.56865027E+02          3.13461186E+02
      46000.0000          3.32389357E+06          1.81768755E+05          1.54917354E+05          7.54554186E+04          1.61232433E+04          1.04709947E+04          5.06031045E+03          3.63881787E+02          3.19611761E+02
      47000.0000          3.33283856E+06          1.84934070E+05          1.57644140E+05          7.67709782E+04          1.64286100E+04          1.06706324E+04          5.15683935E+03          3.70879805E+02          3.25746728E+02
      48000.0000          3.34321632E+06          1.88089970E+05          1.60362956E+05          7.80974638E+04          1.67334262E+04          1.08697384E+04          5.25312308E+03          3.77827691E+02          3.31841449E+02
      49000.0000          3.35489279E+06          1.91236728E+05          1.63074030E+05          7.94201877E+04          1.70374685E+04          1.10681672E+04          5.34914480E+03          3.84791926E+02          3.37946655E+02
      50000.0000          3.36774930E+06          1.94374605E+05          1.65777580E+05          8.07392544E+04          1.73407857E+04          1.12663606E+04          5.44490436E+03          3.91741453E+02          3.44038823E+02
