#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Valence  Total
      36000.0000          5.13569354E+06          2.28773138E+05          1.94501503E+05          9.47012287E+04          1.99068289E+04          1.29101046E+04          6.23848252E+03          5.69039185E+05          3.43585573E+04          2.43954039E+04          1.20410645E+04          4.01347505E+02          3.38436521E+02
      37000.0000          5.10678695E+06          2.33706571E+05          1.98759488E+05          9.67789712E+04          2.03855317E+04          1.32228537E+04          6.38966070E+03          5.79628175E+05          3.51752135E+04          2.49805633E+04          1.23295855E+04          4.11231811E+02          3.46736757E+02
      38000.0000          5.08486597E+06          2.38694119E+05          2.03001759E+05          9.88490545E+04          2.08627926E+04          1.35347609E+04          6.54045943E+03          5.90653928E+05          3.59893820E+04          2.55631643E+04          1.26175758E+04          4.21068399E+02          3.54999859E+02
      39000.0000          5.06905631E+06          2.43590407E+05          2.07280028E+05          1.00936022E+05          2.13392987E+04          1.38454956E+04          6.69072808E+03          6.01175079E+05          3.68023864E+04          2.61439349E+04          1.29043440E+04          4.30859087E+02          3.63226199E+02
      40000.0000          5.05861516E+06          2.48540481E+05          2.11491792E+05          1.02991250E+05          2.18138182E+04          1.41556575E+04          6.84068150E+03          6.12118866E+05          3.76116079E+04          2.67238752E+04          1.31906902E+04          4.40668179E+02          3.71462457E+02
      41000.0000          5.05291193E+06          2.53402394E+05          2.15739488E+05          1.05063344E+05          2.22876132E+04          1.44648298E+04          6.99015738E+03          6.23021278E+05          3.84199082E+04          2.73014201E+04          1.34758288E+04          4.50418733E+02          3.79653373E+02
      42000.0000          5.05140845E+06          2.58317570E+05          2.19972503E+05          1.07128303E+05          2.27595285E+04          1.47735669E+04          7.13942318E+03          6.33445563E+05          3.92245648E+04          2.78781797E+04          1.37605510E+04          4.60196818E+02          3.87861294E+02
      43000.0000          5.05364157E+06          2.63147576E+05          2.24142081E+05          1.09162984E+05          2.32306603E+04          1.50813794E+04          7.28819339E+03          6.44274625E+05          4.00283660E+04          2.84535343E+04          1.40441545E+04          4.69852947E+02          3.95978330E+02
      44000.0000          5.05921159E+06          2.68030161E+05          2.28347477E+05          1.11214505E+05          2.37007358E+04          1.53881031E+04          7.43646938E+03          6.55066361E+05          4.08301316E+04          2.90264265E+04          1.43274799E+04          4.79610278E+02          4.04164221E+02
      45000.0000          5.06777070E+06          2.72896981E+05          2.32539551E+05          1.13259550E+05          2.41691937E+04          1.56946398E+04          7.58471656E+03          6.65822007E+05          4.16297477E+04          2.95986469E+04          1.46099510E+04          4.89280624E+02          4.12286412E+02
      46000.0000          5.07901646E+06          2.77748514E+05          2.36718708E+05          1.15298311E+05          2.46368352E+04          1.60000173E+04          7.73231740E+03          6.76542747E+05          4.24258954E+04          3.01695986E+04          1.48919070E+04          4.98895249E+02          4.20364886E+02
      47000.0000          5.09268469E+06          2.82585218E+05          2.40885325E+05          1.17308528E+05          2.51034454E+04          1.63050701E+04          7.87981666E+03          6.87229712E+05          4.32215318E+04          3.07392015E+04          1.51725991E+04          5.08543976E+02          4.28464923E+02
      48000.0000          5.10854225E+06          2.87407534E+05          2.45039764E+05          1.19335441E+05          2.55692144E+04          1.66093104E+04          8.02694131E+03          6.97883990E+05          4.40152291E+04          3.13064049E+04          1.54531410E+04          5.18166972E+02          4.36544103E+02
      49000.0000          5.12638427E+06          2.92215881E+05          2.49182371E+05          1.21356605E+05          2.60338008E+04          1.69125161E+04          8.17366560E+03          7.08506620E+05          4.48071152E+04          3.18732885E+04          1.57330667E+04          5.27799614E+02          4.44626953E+02
      50000.0000          5.14602943E+06          2.97010659E+05          2.53313483E+05          1.23372182E+05          2.64972792E+04          1.72153620E+04          8.31998928E+03          7.19098598E+05          4.55971842E+04          3.24389397E+04          1.60123400E+04          5.37379652E+02          4.52669583E+02
