#Energy      C-K-shell   N-K-shell   O-K-shell   P-K-shell   P-L1-shell   P-L2-shell   P-L3-shell   Valence  Total
      25000.0000          1.03851700E+05          1.52407750E+05          2.13190083E+05          1.19728013E+06          6.55699324E+04          4.48159661E+04          2.22277030E+04          9.05394982E+02          8.27294129E+02
      26000.0000          1.07331947E+05          1.57434288E+05          2.20094044E+05          1.22697452E+06          6.77992707E+04          4.63537429E+04          2.29913374E+04          9.37825304E+02          8.56794334E+02
      27000.0000          1.10795482E+05          1.62455337E+05          2.27001148E+05          1.25790401E+06          7.00184632E+04          4.78847100E+04          2.37508243E+04          9.70133386E+02          8.86181705E+02
      28000.0000          1.14252071E+05          1.67432526E+05          2.33834710E+05          1.28739365E+06          7.22278678E+04          4.94108657E+04          2.45070046E+04          1.00233602E+03          9.15469198E+02
      29000.0000          1.17684322E+05          1.72406016E+05          2.40673831E+05          1.31805278E+06          7.44312516E+04          5.09290225E+04          2.52609653E+04          1.03443675E+03          9.44663426E+02
      30000.0000          1.21110923E+05          1.77338494E+05          2.47443734E+05          1.34857257E+06          7.66258473E+04          5.24430116E+04          2.60111475E+04          1.06641619E+03          9.73745227E+02
      31000.0000          1.24523341E+05          1.82268738E+05          2.54221044E+05          1.37895957E+06          7.88084724E+04          5.39510823E+04          2.67593888E+04          1.09835311E+03          1.00278355E+03
      32000.0000          1.27913721E+05          1.87178645E+05          2.60969323E+05          1.40922004E+06          8.09861116E+04          5.54521898E+04          2.75047311E+04          1.13014585E+03          1.03169148E+03
      33000.0000          1.31299847E+05          1.92069091E+05          2.67689749E+05          1.43935995E+06          8.31559329E+04          5.69494957E+04          2.82475987E+04          1.16186007E+03          1.06052621E+03
      34000.0000          1.34673504E+05          1.96940813E+05          2.74383437E+05          1.46938495E+06          8.53181304E+04          5.84417762E+04          2.89879104E+04          1.19349044E+03          1.08928230E+03
      35000.0000          1.38035161E+05          2.01794512E+05          2.81051443E+05          1.49930040E+06          8.74730018E+04          5.99292411E+04          2.97257004E+04          1.22505037E+03          1.11797117E+03
      36000.0000          1.41393368E+05          2.06630874E+05          2.87694750E+05          1.53018389E+06          8.96207868E+04          6.14137490E+04          3.04612198E+04          1.25655781E+03          1.14661004E+03
      37000.0000          1.44732441E+05          2.11450590E+05          2.94314275E+05          1.55987029E+06          9.17650168E+04          6.28914192E+04          3.11945766E+04          1.28797083E+03          1.17516115E+03
      38000.0000          1.48060679E+05          2.16271605E+05          3.00945029E+05          1.58946188E+06          9.38993311E+04          6.43654284E+04          3.19263596E+04          1.31926351E+03          1.20360615E+03
      39000.0000          1.51386196E+05          2.21059273E+05          3.07519205E+05          1.61997623E+06          9.60272474E+04          6.58365146E+04          3.26551433E+04          1.35051230E+03          1.23200644E+03
      40000.0000          1.54694152E+05          2.25849336E+05          3.14105339E+05          1.65036987E+06          9.81523050E+04          6.73014898E+04          3.33820970E+04          1.38170409E+03          1.26035290E+03
      41000.0000          1.57999664E+05          2.30607173E+05          3.20637255E+05          1.67965437E+06          1.00267893E+05          6.87643744E+04          3.41076969E+04          1.41277207E+03          1.28858920E+03
      42000.0000          1.61288461E+05          2.35368106E+05          3.27181763E+05          1.70982945E+06          1.02381167E+05          7.02217927E+04          3.48313181E+04          1.44389345E+03          1.31686430E+03
      43000.0000          1.64575139E+05          2.40097952E+05          3.33706524E+05          1.73989587E+06          1.04488554E+05          7.16768754E+04          3.55525583E+04          1.47485046E+03          1.34499579E+03
      44000.0000          1.67853236E+05          2.44831499E+05          3.40179637E+05          1.76890915E+06          1.06586962E+05          7.31276116E+04          3.62727389E+04          1.50572947E+03          1.37305575E+03
      45000.0000          1.71115307E+05          2.49551887E+05          3.46666366E+05          1.79877951E+06          1.08683917E+05          7.45746252E+04          3.69906027E+04          1.53665791E+03          1.40115101E+03
      46000.0000          1.74375845E+05          2.54259372E+05          3.53135050E+05          1.82855164E+06          1.10774825E+05          7.60181745E+04          3.77066944E+04          1.56745244E+03          1.42912912E+03
      47000.0000          1.77628403E+05          2.58954270E+05          3.59586143E+05          1.85822869E+06          1.12861483E+05          7.74597681E+04          3.84213847E+04          1.59817744E+03          1.45704456E+03
      48000.0000          1.80872997E+05          2.63621230E+05          3.66020045E+05          1.88781368E+06          1.14943104E+05          7.88976952E+04          3.91342866E+04          1.62882299E+03          1.48488736E+03
      49000.0000          1.84109760E+05          2.68292702E+05          3.72437186E+05          1.91730947E+06          1.17015956E+05          8.03316643E+04          3.98459862E+04          1.65942458E+03          1.51268815E+03
      50000.0000          1.87338930E+05          2.72952703E+05          3.78838012E+05          1.94671883E+06          1.19087666E+05          8.17625799E+04          4.05561203E+04          1.69001606E+03          1.54047566E+03
