#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   Cl-K-shell   Cl-L1-shell   Cl-L2-shell   Cl-L3-shell   Valence  Total
       8600.0000          6.37381551E+06          1.09973449E+08          3.82202588E+09          1.97286464E+09          1.15766984E+06          1.70410381E+07          1.98559945E+08          1.03908142E+08          1.34052001E+08          8.99798877E+05
       8700.0000          6.58004053E+06          1.14092670E+08          4.01711640E+09          2.06301668E+09          1.19495671E+06          1.75658893E+07          2.06596996E+08          1.08277702E+08          1.38395420E+08          9.28890072E+05
       8800.0000          6.83436251E+06          1.17822041E+08          4.18890788E+09          2.16566522E+09          1.23740510E+06          1.81735227E+07          2.15481557E+08          1.13371775E+08          1.43273657E+08          9.62356353E+05
       8900.0000          7.05066669E+06          1.21742300E+08          4.37310333E+09          2.25986650E+09          1.27587743E+06          1.86942831E+07          2.24239927E+08          1.17869237E+08          1.47844654E+08          9.92368893E+05
       9000.0000          7.28604741E+06          1.25804528E+08          4.56686320E+09          2.36112078E+09          1.31625577E+06          1.93354182E+07          2.34518727E+08          1.22850640E+08          1.52571660E+08          1.02433030E+06
       9100.0000          7.55274828E+06          1.30218003E+08          4.76868358E+09          2.46569490E+09          1.36112948E+06          1.98574131E+07          2.43608639E+08          1.27760759E+08          1.57699548E+08          1.05930737E+06
       9200.0000          7.78830639E+06          1.34952404E+08          4.97796817E+09          2.57420909E+09          1.40917084E+06          2.04430663E+07          2.53323683E+08          1.33504555E+08          1.63208813E+08          1.09587177E+06
       9300.0000          8.07219525E+06          1.38910028E+08          5.20676319E+09          2.68667722E+09          1.44731536E+06          2.11023089E+07          2.64406063E+08          1.38607339E+08          1.67804152E+08          1.12749255E+06
       9400.0000          8.31021541E+06          1.43140590E+08          5.42092790E+09          2.81407751E+09          1.49734560E+06          2.17057306E+07          2.74693404E+08          1.44065354E+08          1.73495827E+08          1.16533192E+06
       9500.0000          8.57835462E+06          1.47648563E+08          5.64647223E+09          2.92605050E+09          1.53764341E+06          2.23976289E+07          2.85458475E+08          1.50228983E+08          1.78363640E+08          1.19814466E+06
       9600.0000          8.87662240E+06          1.52533237E+08          5.88332498E+09          3.04320450E+09          1.58252455E+06          2.30265421E+07          2.97841166E+08          1.55998210E+08          1.83579234E+08          1.23417949E+06
       9700.0000          9.13754275E+06          1.57065843E+08          6.14261486E+09          3.18097282E+09          1.63341152E+06          2.37581318E+07          3.08447570E+08          1.62030021E+08          1.89404806E+08          1.27342722E+06
       9800.0000          9.45112028E+06          1.62241173E+08          6.38763750E+09          3.30594100E+09          1.67805178E+06          2.43590684E+07          3.19748616E+08          1.68884782E+08          1.94699941E+08          1.30959189E+06
       9900.0000          9.72241681E+06          1.66864658E+08          6.63914111E+09          3.43835322E+09          1.73121536E+06          2.51144759E+07          3.31807974E+08          1.74845650E+08          2.00836403E+08          1.35053322E+06
      10000.0000          1.00455812E+07          1.72259123E+08          6.92646343E+09          3.57665055E+09          1.77686521E+06          2.57556937E+07          3.45123287E+08          1.81226276E+08          2.06247178E+08          1.38762708E+06
      11000.0000          1.34366853E+07          2.29372368E+08          1.01141400E+10          5.21707231E+09          2.34185258E+06          3.36841246E+07          4.91272306E+08          2.58628741E+08          2.73126034E+08          1.83372945E+06
      12000.0000          1.75564556E+07          2.98821510E+08          1.42629911E+10          7.40162686E+09          3.02691449E+06          4.29268393E+07          6.78622813E+08          3.59379283E+08          3.50427703E+08          2.37368732E+06
      13000.0000          2.24084109E+07          3.80344073E+08          1.95506322E+10          1.01734299E+10          3.80707891E+06          5.38584279E+07          9.17329768E+08          4.85116172E+08          4.43786604E+08          2.99360565E+06
      14000.0000          2.81507003E+07          4.76453920E+08          2.63133742E+10          1.37024796E+10          4.72638601E+06          6.65257857E+07          1.21144150E+09          6.45541894E+08          5.50983280E+08          3.72394658E+06
      15000.0000          3.50620905E+07          5.87939898E+08          3.46114992E+10          1.80541005E+10          5.80293076E+06          8.08814278E+07          1.57176856E+09          8.35389414E+08          6.76288199E+08          4.58067592E+06
      16000.0000          4.26896826E+07          7.17624546E+08          4.47605255E+10          2.34163307E+10          7.04619027E+06          9.75743226E+07          2.00948155E+09          1.07414833E+09          8.17772756E+08          5.56470323E+06
      17000.0000          5.16126902E+07          8.67144297E+08          5.72214500E+10          2.99200501E+10          8.40341184E+06          1.16590521E+08          2.53028005E+09          1.35532064E+09          9.76377552E+08          6.65279601E+06
      18000.0000          6.17137511E+07          1.02860910E+09          7.17340077E+10          3.76251522E+10          1.00011512E+07          1.37206804E+08          3.15506549E+09          1.68392321E+09          1.16178002E+09          7.91986008E+06
      19000.0000          7.31214270E+07          1.21810111E+09          8.94127591E+10          4.69974540E+10          1.17714703E+07          1.61195006E+08          3.89336477E+09          2.07607975E+09          1.36786708E+09          9.33238849E+06
      20000.0000          8.57839396E+07          1.43333760E+09          1.10122630E+11          5.78135736E+10          1.37053072E+07          1.87573103E+08          4.71752721E+09          2.53240877E+09          1.59272937E+09          1.08800143E+07
      21000.0000          1.00492650E+08          1.66614730E+09          1.33313890E+11          7.02522672E+10          1.58559050E+07          2.16189869E+08          5.69174861E+09          3.05630590E+09          1.83940749E+09          1.26082755E+07
      22000.0000          1.16000662E+08          1.92239550E+09          1.60747485E+11          8.47253956E+10          1.83107177E+07          2.48478610E+08          6.80644258E+09          3.67786016E+09          2.12058456E+09          1.45588914E+07
      23000.0000          1.33670288E+08          2.21348310E+09          1.92197494E+11          1.01431478E+11          2.08971007E+07          2.83818919E+08          8.08161219E+09          4.36454494E+09          2.42239306E+09          1.66415641E+07
      24000.0000          1.52522981E+08          2.53205325E+09          2.28167742E+11          1.21077961E+11          2.38000375E+07          3.21432502E+08          9.53813225E+09          5.14830528E+09          2.75970596E+09          1.89561891E+07
      25000.0000          1.74507546E+08          2.87882405E+09          2.69221199E+11          1.42672516E+11          2.69792566E+07          3.62886082E+08          1.11760896E+10          6.05209757E+09          3.12468514E+09          2.15125755E+07
      26000.0000          1.97464710E+08          3.25011824E+09          3.15533339E+11          1.66820115E+11          3.03885537E+07          4.08297685E+08          1.29868551E+10          7.05027197E+09          3.51799524E+09          2.42480359E+07
      27000.0000          2.22128622E+08          3.67712157E+09          3.67742228E+11          1.94890550E+11          3.40970423E+07          4.56664328E+08          1.50554177E+10          8.15415503E+09          3.94697501E+09          2.72168355E+07
      28000.0000          2.49291357E+08          4.10356878E+09          4.26423819E+11          2.27107164E+11          3.80842580E+07          5.11626847E+08          1.73814612E+10          9.40802885E+09          4.40811577E+09          3.04278714E+07
      29000.0000          2.79067713E+08          4.58441226E+09          4.89432322E+11          2.61665980E+11          4.24231483E+07          5.66612417E+08          1.98527562E+10          1.07988688E+10          4.90463666E+09          3.39085027E+07
      30000.0000          3.10597835E+08          5.10990034E+09          5.61995580E+11          3.00239824E+11          4.73137104E+07          6.29159475E+08          2.26720790E+10          1.23442743E+10          5.43215904E+09          3.78006721E+07
      31000.0000          3.44807732E+08          5.66796247E+09          6.40421827E+11          3.43135927E+11          5.21805642E+07          6.94055191E+08          2.57302431E+10          1.40594312E+10          6.03304248E+09          4.17330057E+07
      32000.0000          3.81325110E+08          6.28572438E+09          7.29339455E+11          3.88707684E+11          5.74967053E+07          7.62592570E+08          2.92525611E+10          1.59132635E+10          6.63236370E+09          4.60047472E+07
      33000.0000          4.20661527E+08          6.92099515E+09          8.25011072E+11          4.40890333E+11          6.31580041E+07          8.38184590E+08          3.28984455E+10          1.80061476E+10          7.31221359E+09          5.05708758E+07
      34000.0000          4.63921108E+08          7.61330501E+09          9.33806917E+11          4.98400671E+11          6.93151926E+07          9.19941415E+08          3.69095198E+10          2.02284749E+10          7.99005593E+09          5.55385030E+07
      35000.0000          5.08009700E+08          8.33519299E+09          1.04684713E+12          5.59978084E+11          7.59752537E+07          1.00278342E+09          4.12988951E+10          2.26811030E+10          8.74850777E+09          6.08524434E+07
      36000.0000          5.57542812E+08          9.14694343E+09          1.17090395E+12          6.28800435E+11          8.30845815E+07          1.09535757E+09          4.62781027E+10          2.53360580E+10          9.56816036E+09          6.65787056E+07
      37000.0000          6.08093269E+08          9.95746464E+09          1.30721939E+12          7.02522022E+11          9.01808072E+07          1.18852507E+09          5.14516613E+10          2.82250146E+10          1.04311614E+10          7.23168025E+07
      38000.0000          6.62377267E+08          1.08397352E+10          1.45588731E+12          7.85480852E+11          9.79279427E+07          1.29132764E+09          5.70693578E+10          3.14941361E+10          1.12744614E+10          7.85676544E+07
      39000.0000          7.20251114E+08          1.17799306E+10          1.61770587E+12          8.70467453E+11          1.06323180E+08          1.39583942E+09          6.31542485E+10          3.47774234E+10          1.22226446E+10          8.53011804E+07
      40000.0000          7.82129519E+08          1.28127677E+10          1.79047881E+12          9.67825424E+11          1.14823551E+08          1.50924958E+09          6.95196493E+10          3.85679106E+10          1.32371565E+10          9.22028403E+07
      41000.0000          8.47821786E+08          1.38967033E+10          1.98244895E+12          1.06848738E+12          1.24215440E+08          1.62815246E+09          7.65812163E+10          4.23658905E+10          1.43073332E+10          9.97588705E+07
      42000.0000          9.14371892E+08          1.49467184E+10          2.18174552E+12          1.17819571E+12          1.33575326E+08          1.75762997E+09          8.45140875E+10          4.67537991E+10          1.53826035E+10          1.07348564E+08
      43000.0000          9.88224642E+08          1.61471666E+10          2.40996042E+12          1.29703357E+12          1.44017747E+08          1.89195337E+09          9.21978524E+10          5.11634108E+10          1.65812225E+10          1.15769206E+08
      44000.0000          1.06486554E+09          1.74378706E+10          2.63297082E+12          1.42282057E+12          1.54594079E+08          2.03222264E+09          1.00989073E+11          5.59480695E+10          1.78195745E+10          1.24346656E+08
      45000.0000          1.14219305E+09          1.86475399E+10          2.87933930E+12          1.56153420E+12          1.66234091E+08          2.17141950E+09          1.10478132E+11          6.13086645E+10          1.90593053E+10          1.33616697E+08
      46000.0000          1.22656797E+09          2.00426197E+10          3.15058067E+12          1.70548369E+12          1.78170339E+08          2.32752058E+09          1.19993700E+11          6.67791766E+10          2.04141243E+10          1.43253693E+08
      47000.0000          1.31501483E+09          2.14982321E+10          3.44036022E+12          1.86656905E+12          1.90572607E+08          2.48738702E+09          1.30812889E+11          7.26487775E+10          2.18293227E+10          1.53271244E+08
      48000.0000          1.40847483E+09          2.29413922E+10          3.73259561E+12          2.03756183E+12          2.02922568E+08          2.65555146E+09          1.41783065E+11          7.89237678E+10          2.33412791E+10          1.63359732E+08
      49000.0000          1.50649849E+09          2.45585104E+10          4.06098202E+12          2.20952596E+12          2.16666193E+08          2.83510368E+09          1.53579481E+11          8.56141584E+10          2.48661978E+10          1.74467360E+08
      50000.0000          1.60953134E+09          2.62121396E+10          4.39877544E+12          2.40394362E+12          2.30708336E+08          3.02003432E+09          1.66308410E+11          9.29890500E+10          2.65210799E+10          1.85867928E+08
