#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   Cl-K-shell   Cl-L1-shell   Cl-L2-shell   Cl-L3-shell   Valence  Total
       8600.0000          1.00632353E+05          3.46729351E+03          1.78613461E+03          8.93067304E+02          6.44596518E+05          1.71733441E+04          1.22790320E+04          6.07252104E+03          2.04998851E+02          1.39627277E+02
       8700.0000          1.01208737E+05          3.50137443E+03          1.80391939E+03          9.01959693E+02          6.39767635E+05          1.73297932E+04          1.23937284E+04          6.12796045E+03          2.07083879E+02          1.41031214E+02
       8800.0000          1.01788009E+05          3.53540558E+03          1.82162406E+03          9.10812028E+02          6.35238028E+05          1.74859787E+04          1.25082380E+04          6.18462035E+03          2.09164046E+02          1.42431935E+02
       8900.0000          1.02370015E+05          3.56938670E+03          1.83935549E+03          9.19677747E+02          6.30989491E+05          1.76419048E+04          1.26225637E+04          6.24118939E+03          2.11242726E+02          1.43832271E+02
       9000.0000          1.02954608E+05          3.60332040E+03          1.85706661E+03          9.28533303E+02          6.27004887E+05          1.77975755E+04          1.27367085E+04          6.29766899E+03          2.13319655E+02          1.45231243E+02
       9100.0000          1.03541653E+05          3.63720874E+03          1.87475551E+03          9.37377756E+02          6.23268608E+05          1.79529948E+04          1.28506751E+04          6.35406054E+03          2.15394900E+02          1.46628851E+02
       9200.0000          1.04131017E+05          3.67086530E+03          1.89241843E+03          9.46209216E+02          6.19766205E+05          1.81081667E+04          1.29644662E+04          6.41036536E+03          2.17465330E+02          1.48023275E+02
       9300.0000          1.04722582E+05          3.70466405E+03          1.91005650E+03          9.55028248E+02          6.16484252E+05          1.82630948E+04          1.30780844E+04          6.46658474E+03          2.19531934E+02          1.49415604E+02
       9400.0000          1.05316230E+05          3.73841814E+03          1.92767381E+03          9.63836904E+02          6.13410204E+05          1.84177829E+04          1.31915322E+04          6.52271991E+03          2.21599941E+02          1.50808032E+02
       9500.0000          1.05911852E+05          3.77212828E+03          1.94527180E+03          9.72635902E+02          6.10532507E+05          1.85722346E+04          1.33048120E+04          6.57877208E+03          2.23665489E+02          1.52198799E+02
       9600.0000          1.06509347E+05          3.80579485E+03          1.96284924E+03          9.81424621E+02          6.07840386E+05          1.87264534E+04          1.34179263E+04          6.63474245E+03          2.25727922E+02          1.53587582E+02
       9700.0000          1.07108616E+05          3.83941820E+03          1.98040490E+03          9.90202448E+02          6.05323721E+05          1.88804429E+04          1.35308774E+04          6.69063217E+03          2.27788116E+02          1.54974765E+02
       9800.0000          1.07709568E+05          3.87299884E+03          1.99793849E+03          9.98969247E+02          6.02973140E+05          1.90342062E+04          1.36436677E+04          6.74644239E+03          2.29846155E+02          1.56360384E+02
       9900.0000          1.08312115E+05          3.90653740E+03          2.01545043E+03          1.00772522E+03          6.00780120E+05          1.91877468E+04          1.37562994E+04          6.80217423E+03          2.31901918E+02          1.57744394E+02
      10000.0000          1.08916175E+05          3.94003457E+03          2.03294135E+03          1.01647068E+03          5.98736206E+05          1.93410679E+04          1.38687747E+04          6.85782879E+03          2.33955386E+02          1.59126799E+02
      11000.0000          1.15024540E+05          4.27301629E+03          2.20675909E+03          1.10337954E+03          5.85041427E+05          2.08628630E+04          1.49853821E+04          7.41034795E+03          2.54372893E+02          1.72868731E+02
      12000.0000          1.21131203E+05          4.60237022E+03          2.37882644E+03          1.18941322E+03          5.80237614E+05          2.23749156E+04          1.60930995E+04          7.95844426E+03          2.74599935E+02          1.86479149E+02
      13000.0000          1.27436269E+05          4.92864010E+03          2.54930130E+03          1.27465065E+03          5.81190717E+05          2.38695097E+04          1.71884647E+04          8.50043633E+03          2.94652154E+02          1.99967895E+02
      14000.0000          1.33690078E+05          5.25213176E+03          2.71834982E+03          1.35917491E+03          5.86049163E+05          2.53528106E+04          1.82727414E+04          9.03802607E+03          3.14547468E+02          2.13347914E+02
      15000.0000          1.39897542E+05          5.57292359E+03          2.88604330E+03          1.44302165E+03          5.93656722E+05          2.68217515E+04          1.93512717E+04          9.57059499E+03          3.34299482E+02          2.26627205E+02
      16000.0000          1.46183021E+05          5.89124086E+03          3.05248965E+03          1.52624483E+03          6.03258118E+05          2.82776414E+04          2.04183444E+04          1.00985910E+04          3.53919790E+02          2.39813437E+02
      17000.0000          1.52534628E+05          6.20745464E+03          3.21781408E+03          1.60890704E+03          6.14341206E+05          2.97255506E+04          2.14789558E+04          1.06233826E+04          3.73412159E+02          2.52913151E+02
      18000.0000          1.58719546E+05          6.52151662E+03          3.38214658E+03          1.69107329E+03          6.26547643E+05          3.11661654E+04          2.25336439E+04          1.11452329E+04          3.92788482E+02          2.65933839E+02
      19000.0000          1.64970464E+05          6.83378384E+03          3.54543604E+03          1.77271802E+03          6.39619978E+05          3.25923938E+04          2.35789065E+04          1.16624392E+04          4.12072043E+02          2.78884526E+02
      20000.0000          1.71175278E+05          7.14419998E+03          3.70786817E+03          1.85393409E+03          6.53368978E+05          3.40127354E+04          2.46192631E+04          1.21772071E+04          4.31246658E+02          2.91763377E+02
      21000.0000          1.77337535E+05          7.45285254E+03          3.86938669E+03          1.93469334E+03          6.67652804E+05          3.54239140E+04          2.56531337E+04          1.26887706E+04          4.50321738E+02          3.04572945E+02
      22000.0000          1.83558327E+05          7.75993967E+03          4.03007878E+03          2.01503939E+03          6.82363329E+05          3.68301200E+04          2.66828233E+04          1.31982595E+04          4.69323589E+02          3.17328826E+02
      23000.0000          1.89736999E+05          8.06559902E+03          4.19002548E+03          2.09501274E+03          6.97416849E+05          3.82245987E+04          2.77048433E+04          1.37039632E+04          4.88232621E+02          3.30021536E+02
      24000.0000          1.95876229E+05          8.36969068E+03          4.34926447E+03          2.17463224E+03          7.12747732E+05          3.96149400E+04          2.87233058E+04          1.42079016E+04          5.07058833E+02          3.42658457E+02
      25000.0000          2.01978461E+05          8.67239057E+03          4.50781232E+03          2.25390616E+03          7.28303913E+05          4.09979855E+04          2.97365815E+04          1.47092790E+04          5.25812367E+02          3.55243916E+02
      26000.0000          2.08045933E+05          8.97396083E+03          4.66566592E+03          2.33283296E+03          7.44043653E+05          4.23741162E+04          3.07449555E+04          1.52082305E+04          5.44486530E+02          3.67775408E+02
      27000.0000          2.14080693E+05          9.27415248E+03          4.82284809E+03          2.41142405E+03          7.59933182E+05          4.37470975E+04          3.17486642E+04          1.57048714E+04          5.63113420E+02          3.80267982E+02
      28000.0000          2.20170400E+05          9.57316616E+03          4.97951628E+03          2.48975814E+03          7.75944943E+05          4.51103264E+04          3.27496094E+04          1.62001433E+04          5.81651691E+02          3.92706667E+02
      29000.0000          2.26143013E+05          9.87116335E+03          5.13558815E+03          2.56779408E+03          7.92056292E+05          4.64675674E+04          3.37446414E+04          1.66925085E+04          6.00126876E+02          4.05100239E+02
      30000.0000          2.32170553E+05          1.01678664E+04          5.29105597E+03          2.64552798E+03          8.08248499E+05          4.78224332E+04          3.47372366E+04          1.71836434E+04          6.18567897E+02          4.17463577E+02
      31000.0000          2.38168689E+05          1.04637634E+04          5.44594305E+03          2.72297152E+03          8.24505966E+05          4.91717505E+04          3.57243409E+04          1.76720770E+04          6.36932616E+02          4.29776925E+02
      32000.0000          2.44138775E+05          1.07585039E+04          5.60050021E+03          2.80025011E+03          8.40015729E+05          5.05157074E+04          3.67092803E+04          1.81594519E+04          6.55243463E+02          4.42055855E+02
      33000.0000          2.50082075E+05          1.10523829E+04          5.75450340E+03          2.87725170E+03          8.56232404E+05          5.18545701E+04          3.76905928E+04          1.86450164E+04          6.73475886E+02          4.54285281E+02
      34000.0000          2.55999766E+05          1.13452705E+04          5.90800281E+03          2.95400141E+03          8.73384185E+05          5.31885558E+04          3.86684613E+04          1.91288784E+04          6.91678751E+02          4.66488351E+02
      35000.0000          2.61892951E+05          1.16372120E+04          6.06100986E+03          3.03050493E+03          8.89500966E+05          5.45178411E+04          3.96430016E+04          1.96111020E+04          7.09854426E+02          4.78665941E+02
      36000.0000          2.67762661E+05          1.19282024E+04          6.21354193E+03          3.10677096E+03          9.05583738E+05          5.58426185E+04          4.06143669E+04          2.00925134E+04          7.27952485E+02          4.90796254E+02
      37000.0000          2.73684624E+05          1.22186505E+04          6.36583560E+03          3.18291780E+03          9.22543074E+05          5.71630276E+04          4.15841109E+04          2.05715663E+04          7.46011656E+02          5.02901872E+02
      38000.0000          2.79508950E+05          1.25079094E+04          6.51740607E+03          3.25870303E+03          9.38537140E+05          5.84791110E+04          4.25492161E+04          2.10491363E+04          7.64035723E+02          5.14973375E+02
      39000.0000          2.85385609E+05          1.27966427E+04          6.66887907E+03          3.33443953E+03          9.55375227E+05          5.97940954E+04          4.35114987E+04          2.15260641E+04          7.81997219E+02          5.27013201E+02
      40000.0000          2.91167947E+05          1.30845637E+04          6.81988763E+03          3.40994382E+03          9.72150208E+05          6.11022553E+04          4.44724791E+04          2.20007862E+04          7.99945756E+02          5.39034601E+02
      41000.0000          2.97002438E+05          1.33717963E+04          6.97045202E+03          3.48522601E+03          9.88013081E+05          6.24093159E+04          4.54291618E+04          2.24749602E+04          8.17815050E+02          5.51009303E+02
      42000.0000          3.02745807E+05          1.36580455E+04          7.12068827E+03          3.56034413E+03          1.00467919E+06          6.37099147E+04          4.63847248E+04          2.29470127E+04          8.35662764E+02          5.62964309E+02
      43000.0000          3.08540943E+05          1.39440760E+04          7.27043355E+03          3.63521678E+03          1.02128821E+06          6.50096418E+04          4.73377657E+04          2.34186233E+04          8.53466688E+02          5.74889252E+02
      44000.0000          3.14317112E+05          1.42291824E+04          7.42009662E+03          3.71004831E+03          1.03784202E+06          6.63058601E+04          4.82867158E+04          2.38881693E+04          8.71244216E+02          5.86796837E+02
      45000.0000          3.20006342E+05          1.45133832E+04          7.56917631E+03          3.78458816E+03          1.05354712E+06          6.75987380E+04          4.92347110E+04          2.43572526E+04          8.88977025E+02          5.98670330E+02
      46000.0000          3.25746834E+05          1.47973441E+04          7.71809833E+03          3.85904916E+03          1.07000667E+06          6.88854698E+04          5.01805409E+04          2.48252638E+04          9.06671200E+02          6.10521848E+02
      47000.0000          3.31470043E+05          1.50806240E+04          7.86667805E+03          3.93333902E+03          1.08641619E+06          7.01715873E+04          5.11237825E+04          2.52920497E+04          9.24302471E+02          6.22335957E+02
      48000.0000          3.37176481E+05          1.53628005E+04          8.01476369E+03          4.00738185E+03          1.10277729E+06          7.14546513E+04          5.20649000E+04          2.57576813E+04          9.41945488E+02          6.34142853E+02
      49000.0000          3.42866626E+05          1.56448622E+04          8.16284305E+03          4.08142153E+03          1.11909152E+06          7.27346660E+04          5.30039554E+04          2.62223161E+04          9.59540454E+02          6.45926381E+02
      50000.0000          3.48540935E+05          1.59263096E+04          8.31053419E+03          4.15526709E+03          1.13536037E+06          7.40116715E+04          5.39408175E+04          2.66859004E+04          9.77112756E+02          6.57689978E+02
