#Energy      Ca-K-shell   Ca-L1-shell   Ca-L2-shell   Ca-L3-shell   Ca-M1-shell   Ca-M2-shell   Ca-M3-shell   F-K-shell   Valence  Total
       8600.0000          1.05353944E+06          1.56548332E+04          1.19020259E+04          5.86937592E+03          1.24225647E+03          7.71940456E+02          3.85970228E+02          2.80995600E+04          1.22467216E+02          7.56913023E+01
       8700.0000          1.03075191E+06          1.57885259E+04          1.20073648E+04          5.92140136E+03          1.25456263E+03          7.79644035E+02          3.89822017E+02          2.83122012E+04          1.23699896E+02          7.64475113E+01
       8800.0000          1.00931153E+06          1.59219884E+04          1.21125225E+04          5.97333733E+03          1.26680596E+03          7.87341709E+02          3.93670855E+02          2.85245466E+04          1.24927646E+02          7.72013926E+01
       8900.0000          9.89119007E+05          1.60552246E+04          1.22175018E+04          6.02518528E+03          1.27907554E+03          7.95027286E+02          3.97513643E+02          2.87366008E+04          1.26154087E+02          7.79544817E+01
       9000.0000          9.70082796E+05          1.61882382E+04          1.23223057E+04          6.07694663E+03          1.29132938E+03          8.02681069E+02          4.01340534E+02          2.89483680E+04          1.27381083E+02          7.87067675E+01
       9100.0000          9.52121124E+05          1.63210328E+04          1.24269370E+04          6.12862276E+03          1.30356767E+03          8.10346406E+02          4.05173203E+02          2.91598526E+04          1.28606071E+02          7.94585225E+01
       9200.0000          9.35158774E+05          1.64449665E+04          1.25313983E+04          6.18021502E+03          1.31578970E+03          8.18003184E+02          4.09001592E+02          2.93710588E+04          1.29827467E+02          8.02083548E+01
       9300.0000          9.19126734E+05          1.65773847E+04          1.26356925E+04          6.22934732E+03          1.32799580E+03          8.25649276E+02          4.12824638E+02          2.95819909E+04          1.31045077E+02          8.09561417E+01
       9400.0000          9.03962327E+05          1.67095945E+04          1.27349599E+04          6.28078815E+03          1.34018663E+03          8.33284119E+02          4.16642059E+02          2.97926532E+04          1.32265556E+02          8.17048078E+01
       9500.0000          8.89608313E+05          1.68415990E+04          1.28389530E+04          6.33214903E+03          1.35236230E+03          8.40908766E+02          4.20454383E+02          3.00030497E+04          1.33486392E+02          8.24534238E+01
       9600.0000          8.76010972E+05          1.69734015E+04          1.29427867E+04          6.38343117E+03          1.36452263E+03          8.48524740E+02          4.24262370E+02          3.02131844E+04          1.34703299E+02          8.32001971E+01
       9700.0000          8.63122223E+05          1.71050052E+04          1.30464634E+04          6.43463578E+03          1.37666758E+03          8.56132536E+02          4.28066268E+02          3.04230616E+04          1.35919182E+02          8.39462512E+01
       9800.0000          8.50897270E+05          1.72364131E+04          1.31499853E+04          6.48576403E+03          1.38879735E+03          8.63731847E+02          4.31865924E+02          3.06326850E+04          1.37134172E+02          8.46916282E+01
       9900.0000          8.39294747E+05          1.73676284E+04          1.32533550E+04          6.53681706E+03          1.40091225E+03          8.71322309E+02          4.35661155E+02          3.08420587E+04          1.38347406E+02          8.54359908E+01
      10000.0000          8.28276311E+05          1.74986539E+04          1.33565745E+04          6.58779600E+03          1.41301259E+03          8.78903758E+02          4.39451879E+02          3.10511865E+04          1.39558790E+02          8.61792997E+01
      11000.0000          7.43612990E+05          1.88068134E+04          1.43854270E+04          7.09590315E+03          1.53325302E+03          9.54253389E+02          4.77126694E+02          3.31548361E+04          1.51595882E+02          9.35660949E+01
      12000.0000          6.90827733E+05          2.01053508E+04          1.54052520E+04          7.59952612E+03          1.65226334E+03          1.02884689E+03          5.14423444E+02          3.52578072E+04          1.63516292E+02          1.00880048E+02
      13000.0000          6.57243212E+05          2.13882466E+04          1.64129881E+04          8.09718533E+03          1.77016466E+03          1.10275040E+03          5.51375201E+02          3.73366489E+04          1.75327274E+02          1.08125695E+02
      14000.0000          6.35934772E+05          2.26641210E+04          1.74139495E+04          8.59147580E+03          1.88707021E+03          1.17601824E+03          5.88009119E+02          3.94157274E+04          1.87042405E+02          1.15311401E+02
      15000.0000          6.22860754E+05          2.39270191E+04          1.84049432E+04          9.08085005E+03          2.00302594E+03          1.24871863E+03          6.24359313E+02          4.14737921E+04          1.98664981E+02          1.22439887E+02
      16000.0000          6.15530695E+05          2.51846305E+04          1.93906746E+04          9.56576688E+03          2.11814801E+03          1.32090592E+03          6.60452958E+02          4.35328469E+04          2.10207763E+02          1.29518738E+02
      17000.0000          6.12339741E+05          2.64311512E+04          2.03679339E+04          1.00483905E+04          2.23245653E+03          1.39260664E+03          6.96303321E+02          4.55732764E+04          2.21674919E+02          1.36550350E+02
      18000.0000          6.12213512E+05          2.76675011E+04          2.13374071E+04          1.05289180E+04          2.34604584E+03          1.46382987E+03          7.31914934E+02          4.76154195E+04          2.33066659E+02          1.43535725E+02
      19000.0000          6.14409250E+05          2.89004373E+04          2.23032010E+04          1.10058191E+04          2.45891420E+03          1.53465835E+03          7.67329177E+02          4.96226278E+04          2.44382570E+02          1.50476867E+02
      20000.0000          6.18398774E+05          3.01243975E+04          2.32621634E+04          1.14776751E+04          2.57114294E+03          1.60507592E+03          8.02537961E+02          5.16330980E+04          2.55663815E+02          1.57389025E+02
      21000.0000          6.23797493E+05          3.13399990E+04          2.42147504E+04          1.19497403E+04          2.68279662E+03          1.67511202E+03          8.37556012E+02          5.36465215E+04          2.66869983E+02          1.64259010E+02
      22000.0000          6.30319310E+05          3.25534170E+04          2.51613718E+04          1.24171866E+04          2.79389033E+03          1.74484556E+03          8.72422778E+02          5.56288924E+04          2.78014903E+02          1.71093373E+02
      23000.0000          6.37747542E+05          3.37537661E+04          2.61056637E+04          1.28834641E+04          2.90440387E+03          1.81421188E+03          9.07105939E+02          5.76153485E+04          2.89112811E+02          1.77896427E+02
      24000.0000          6.45915261E+05          3.49526482E+04          2.70445614E+04          1.33455165E+04          3.01446286E+03          1.88324255E+03          9.41621275E+02          5.95894269E+04          3.00156669E+02          1.84666340E+02
      25000.0000          6.54692091E+05          3.61448426E+04          2.79752079E+04          1.38066528E+04          3.12396745E+03          1.95202091E+03          9.76010457E+02          6.15518541E+04          3.11180632E+02          1.91418432E+02
      26000.0000          6.63974842E+05          3.73307107E+04          2.89073638E+04          1.42669266E+04          3.23304776E+03          2.02048137E+03          1.01024068E+03          6.35032926E+04          3.22132639E+02          1.98132089E+02
      27000.0000          6.73680870E+05          3.85105820E+04          2.98317884E+04          1.47234072E+04          3.34172821E+03          2.08872229E+03          1.04436114E+03          6.54443481E+04          3.33048149E+02          2.04822683E+02
      28000.0000          6.83743344E+05          3.96898699E+04          3.07518739E+04          1.51777489E+04          3.44991561E+03          2.15661854E+03          1.07830927E+03          6.73906794E+04          3.43904778E+02          2.11478575E+02
      29000.0000          6.94107642E+05          4.08585247E+04          3.16707825E+04          1.56314971E+04          3.55769908E+03          2.22432088E+03          1.11216044E+03          6.93122627E+04          3.54764892E+02          2.18127907E+02
      30000.0000          7.04728797E+05          4.20270008E+04          3.25827326E+04          1.60818221E+04          3.66517520E+03          2.29176148E+03          1.14588074E+03          7.12396127E+04          3.65531795E+02          2.24732303E+02
      31000.0000          7.15569471E+05          4.31903870E+04          3.34937834E+04          1.65316945E+04          3.77221721E+03          2.35903636E+03          1.17951818E+03          7.31580505E+04          3.76336265E+02          2.31344076E+02
      32000.0000          7.26598435E+05          4.43489136E+04          3.44011603E+04          1.69797566E+04          3.87891911E+03          2.42600175E+03          1.21300087E+03          7.50536786E+04          3.87049947E+02          2.37910392E+02
      33000.0000          7.37789418E+05          4.54979899E+04          3.53050006E+04          1.74260721E+04          3.98521246E+03          2.49281457E+03          1.24640728E+03          7.69556069E+04          3.97737430E+02          2.44460113E+02
      34000.0000          7.49120159E+05          4.66521967E+04          3.62054332E+04          1.78707065E+04          4.09123230E+03          2.55940913E+03          1.27970457E+03          7.88636415E+04          4.08395888E+02          2.50991224E+02
      35000.0000          7.60571730E+05          4.77973029E+04          3.71025856E+04          1.83137231E+04          4.19696547E+03          2.62577928E+03          1.31288964E+03          8.07500705E+04          4.19019719E+02          2.57500711E+02
      36000.0000          7.72127916E+05          4.89382730E+04          3.79965794E+04          1.87551814E+04          4.30240854E+03          2.69206552E+03          1.34603276E+03          8.26292966E+04          4.29658563E+02          2.64011667E+02
      37000.0000          7.83774786E+05          5.00752695E+04          3.88903406E+04          1.91951390E+04          4.40743617E+03          2.75806354E+03          1.37903177E+03          8.45015988E+04          4.40244233E+02          2.70492136E+02
      38000.0000          7.95500311E+05          5.12084438E+04          3.97783397E+04          1.96350115E+04          4.51229690E+03          2.82391157E+03          1.41195579E+03          8.63805268E+04          4.50766484E+02          2.76943339E+02
      39000.0000          8.07294065E+05          5.23423778E+04          4.06634796E+04          2.00721064E+04          4.61686178E+03          2.88959640E+03          1.44479820E+03          8.82395398E+04          4.61265832E+02          2.83379174E+02
      40000.0000          8.19146972E+05          5.34681892E+04          4.15486325E+04          2.05091775E+04          4.72109609E+03          2.95505528E+03          1.47752764E+03          9.01054247E+04          4.71792316E+02          2.89817288E+02
      41000.0000          8.31051104E+05          5.45949751E+04          4.24283518E+04          2.09436085E+04          4.82509759E+03          3.02041763E+03          1.51020882E+03          9.19520611E+04          4.82224758E+02          2.96215263E+02
      42000.0000          8.42999536E+05          5.57183730E+04          4.33082109E+04          2.13780715E+04          4.92883576E+03          3.08565057E+03          1.54282528E+03          9.38057419E+04          4.92708017E+02          3.02627647E+02
      43000.0000          8.54986159E+05          5.68339479E+04          4.41854409E+04          2.18099850E+04          5.03228036E+03          3.15063370E+03          1.57531685E+03          9.56408281E+04          5.03062998E+02          3.08982234E+02
      44000.0000          8.67005607E+05          5.79508120E+04          4.50577056E+04          2.22420029E+04          5.13544055E+03          3.21547557E+03          1.60773778E+03          9.74830552E+04          5.13486133E+02          3.15357252E+02
      45000.0000          8.78924187E+05          5.90645336E+04          4.59301990E+04          2.26728287E+04          5.23856246E+03          3.28029371E+03          1.64014685E+03          9.93197932E+04          5.23898805E+02          3.21727074E+02
      46000.0000          8.91028935E+05          6.01708185E+04          4.68002971E+04          2.31024818E+04          5.34122646E+03          3.34479639E+03          1.67239819E+03          1.01151176E+05          5.34204219E+02          3.28044985E+02
      47000.0000          9.03109979E+05          6.12785495E+04          4.76681516E+04          2.35310496E+04          5.44391905E+03          3.40934971E+03          1.70467486E+03          1.02977360E+05          5.44512931E+02          3.34365345E+02
      48000.0000          9.15167895E+05          6.23834109E+04          4.85338479E+04          2.39573267E+04          5.54623088E+03          3.47367926E+03          1.73683963E+03          1.04786321E+05          5.54844448E+02          3.40685549E+02
      49000.0000          9.27203277E+05          6.34854664E+04          4.93974109E+04          2.43837748E+04          5.64843160E+03          3.53791316E+03          1.76895658E+03          1.06602672E+05          5.65138616E+02          3.46988389E+02
      50000.0000          9.39216718E+05          6.45847878E+04          5.02588925E+04          2.48091978E+04          5.75035765E+03          3.60197219E+03          1.80098610E+03          1.08414255E+05          5.75427683E+02          3.53282758E+02
